index,vehicleplatenumber,device_num,direction_angle,lng,lng_xiu,lngx,lng_hou,lng_cha,lat,lat_hou,lat_xiu,latx,lat_cha,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,gps_spee_hou,speed_add,mileage,mileage_hou,mileage_add,s,year,month,day,hour,minute,second
41011,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:35,0,0,0,6011,6011,0,,2018,8,7,0,0,35
41012,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:36,0,0,0,6011,6011,0,,2018,8,7,0,0,36
41013,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:37,0,0,0,6011,6011,0,,2018,8,7,0,0,37
41014,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:38,0,0,0,6011,6011,0,,2018,8,7,0,0,38
41015,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:39,0,0,0,6011,6011,0,,2018,8,7,0,0,39
41016,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:40,0,0,0,6011,6011,0,,2018,8,7,0,0,40
41017,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:41,0,0,0,6011,6011,0,,2018,8,7,0,0,41
41018,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:42,0,0,0,6011,6011,0,,2018,8,7,0,0,42
41019,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:43,0,0,0,6011,6011,0,,2018,8,7,0,0,43
41020,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:44,0,0,0,6011,6011,0,,2018,8,7,0,0,44
41021,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:45,0,0,0,6011,6011,0,,2018,8,7,0,0,45
41022,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:46,0,0,0,6011,6011,0,,2018,8,7,0,0,46
41023,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:47,0,0,0,6011,6011,0,,2018,8,7,0,0,47
41024,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:48,0,0,0,6011,6011,0,,2018,8,7,0,0,48
41025,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:49,0,0,0,6011,6011,0,,2018,8,7,0,0,49
41026,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:50,0,0,0,6011,6011,0,,2018,8,7,0,0,50
41027,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:51,0,0,0,6011,6011,0,,2018,8,7,0,0,51
41028,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:52,0,0,0,6011,6011,0,,2018,8,7,0,0,52
41029,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:53,0,0,0,6011,6011,0,,2018,8,7,0,0,53
41030,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:54,0,0,0,6011,6011,0,,2018,8,7,0,0,54
41031,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:55,0,0,0,6011,6011,0,,2018,8,7,0,0,55
41032,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:56,0,0,0,6011,6011,0,,2018,8,7,0,0,56
41033,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:57,0,0,0,6011,6011,0,,2018,8,7,0,0,57
41034,AA00004,AAA9101004,0,114.777725,,114777725,114777725,0,28.698903,28698903,,28698903,0,1,0,0,0,0,2018-08-07 00:00:58,0,0,0,6011,6011,0,,2018,8,7,0,0,58
41035,AA00004,AAA9101004,0,114.777725,,114777725,114777751,26,28.698903,28698943,,28698903,40,1,0,0,0,0,2018-08-07 00:00:59,0,0,0,6011,6011,0,,2018,8,7,0,0,59
41036,AA00004,AAA9101004,30,114.777751,,114777751,114777776,25,28.698943,28698961,,28698943,18,1,0,0,0,0,2018-08-07 00:01:01,0,0,0,6011,6011,0,,2018,8,7,0,1,1
41037,AA00004,AAA9101004,44,114.777776,,114777776,114777803,27,28.698961,28698973,,28698961,12,1,0,0,0,0,2018-08-07 00:01:02,0,0,0,6011,6011,0,,2018,8,7,0,1,2
41038,AA00004,AAA9101004,60,114.777803,,114777803,114777828,25,28.698973,28698985,,28698973,12,1,0,0,0,0,2018-08-07 00:01:03,0,0,0,6011,6011,0,,2018,8,7,0,1,3
41039,AA00004,AAA9101004,62,114.777828,,114777828,114777853,25,28.698985,28699000,,28698985,15,1,0,0,0,0,2018-08-07 00:01:04,0,0,0,6011,6011,0,,2018,8,7,0,1,4
41040,AA00004,AAA9101004,53,114.777853,,114777853,114777873,20,28.699,28699011,,28699000,11,1,0,0,0,0,2018-08-07 00:01:05,0,0,0,6011,6011,0,,2018,8,7,0,1,5
41041,AA00004,AAA9101004,46,114.777873,,114777873,114777895,22,28.699011,28699023,,28699011,12,1,0,0,0,0,2018-08-07 00:01:06,0,0,0,6011,6011,0,,2018,8,7,0,1,6
41042,AA00004,AAA9101004,55,114.777895,,114777895,114777915,20,28.699023,28699035,,28699023,12,1,0,0,0,0,2018-08-07 00:01:07,0,0,0,6011,6011,0,,2018,8,7,0,1,7
41043,AA00004,AAA9101004,51,114.777915,,114777915,114777936,21,28.699035,28699045,,28699035,10,1,0,0,0,0,2018-08-07 00:01:08,0,0,0,6011,6011,0,,2018,8,7,0,1,8
41044,AA00004,AAA9101004,45,114.777936,,114777936,114777956,20,28.699045,28699051,,28699045,6,1,0,0,0,0,2018-08-07 00:01:09,0,0,0,6011,6011,0,,2018,8,7,0,1,9
41045,AA00004,AAA9101004,54,114.777956,,114777956,114777975,19,28.699051,28699061,,28699051,10,1,0,0,0,0,2018-08-07 00:01:10,0,0,0,6011,6011,0,,2018,8,7,0,1,10
41046,AA00004,AAA9101004,47,114.777975,,114777975,114777990,15,28.699061,28699068,,28699061,7,1,0,0,0,0,2018-08-07 00:01:11,0,0,0,6011,6011,0,,2018,8,7,0,1,11
41047,AA00004,AAA9101004,47,114.77799,,114777990,114778003,13,28.699068,28699073,,28699068,5,1,0,0,0,0,2018-08-07 00:01:12,0,0,0,6011,6011,0,,2018,8,7,0,1,12
41048,AA00004,AAA9101004,57,114.778003,,114778003,114778016,13,28.699073,28699078,,28699073,5,1,0,0,0,0,2018-08-07 00:01:13,0,0,0,6011,6011,0,,2018,8,7,0,1,13
41049,AA00004,AAA9101004,52,114.778016,,114778016,114778025,9,28.699078,28699078,,28699078,0,1,0,0,0,0,2018-08-07 00:01:14,0,0,0,6011,6011,0,,2018,8,7,0,1,14
41050,AA00004,AAA9101004,52,114.778025,,114778025,114778028,3,28.699078,28699080,,28699078,2,1,0,0,0,0,2018-08-07 00:01:15,0,0,0,6011,6011,0,,2018,8,7,0,1,15
41051,AA00004,AAA9101004,52,114.778028,,114778028,114778028,0,28.69908,28699078,,28699080,-2,1,0,0,0,0,2018-08-07 00:01:16,0,0,0,6011,6011,0,,2018,8,7,0,1,16
41052,AA00004,AAA9101004,52,114.778028,,114778028,114778028,0,28.699078,28699076,,28699078,-2,1,0,0,0,0,2018-08-07 00:01:17,0,0,0,6011,6011,0,,2018,8,7,0,1,17
41053,AA00004,AAA9101004,52,114.778028,,114778028,114778030,2,28.699076,28699076,,28699076,0,1,0,0,0,0,2018-08-07 00:01:18,0,0,0,6011,6011,0,,2018,8,7,0,1,18
41054,AA00004,AAA9101004,52,114.77803,,114778030,114778030,0,28.699076,28699076,,28699076,0,1,0,0,0,0,2018-08-07 00:01:19,0,0,0,6011,6011,0,,2018,8,7,0,1,19
41055,AA00004,AAA9101004,52,114.77803,,114778030,114778030,0,28.699076,28699078,,28699076,2,1,0,0,0,0,2018-08-07 00:01:20,0,0,0,6011,6011,0,,2018,8,7,0,1,20
41056,AA00004,AAA9101004,52,114.77803,,114778030,114778030,0,28.699078,28699078,,28699078,0,1,0,0,0,0,2018-08-07 00:01:21,0,0,0,6011,6011,0,,2018,8,7,0,1,21
41057,AA00004,AAA9101004,52,114.77803,,114778030,114778030,0,28.699078,28699080,,28699078,2,1,0,0,0,0,2018-08-07 00:01:22,0,0,0,6011,6011,0,,2018,8,7,0,1,22
41058,AA00004,AAA9101004,52,114.77803,,114778030,114778030,0,28.69908,28699081,,28699080,1,1,0,0,0,0,2018-08-07 00:01:23,0,0,0,6011,6011,0,,2018,8,7,0,1,23
41059,AA00004,AAA9101004,52,114.77803,,114778030,114778031,1,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:24,0,0,0,6011,6011,0,,2018,8,7,0,1,24
41060,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:25,0,0,0,6011,6011,0,,2018,8,7,0,1,25
41061,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:26,0,0,0,6011,6011,0,,2018,8,7,0,1,26
41062,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:27,0,0,0,6011,6011,0,,2018,8,7,0,1,27
41063,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:28,0,0,0,6011,6011,0,,2018,8,7,0,1,28
41064,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:29,0,0,0,6011,6011,0,,2018,8,7,0,1,29
41065,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:30,0,0,0,6011,6011,0,,2018,8,7,0,1,30
41066,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:31,0,0,0,6011,6011,0,,2018,8,7,0,1,31
41067,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:32,0,0,0,6011,6011,0,,2018,8,7,0,1,32
41068,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:33,0,0,0,6011,6011,0,,2018,8,7,0,1,33
41069,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:34,0,0,0,6011,6011,0,,2018,8,7,0,1,34
41070,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:35,0,0,0,6011,6011,0,,2018,8,7,0,1,35
41071,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:36,0,0,0,6011,6011,0,,2018,8,7,0,1,36
41072,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:37,0,0,0,6011,6011,0,,2018,8,7,0,1,37
41073,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:38,0,0,0,6011,6011,0,,2018,8,7,0,1,38
41074,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:39,0,0,0,6011,6011,0,,2018,8,7,0,1,39
41075,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:40,0,0,0,6011,6011,0,,2018,8,7,0,1,40
41076,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:41,0,0,0,6011,6011,0,,2018,8,7,0,1,41
41077,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:42,0,0,0,6011,6011,0,,2018,8,7,0,1,42
41078,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:43,0,0,0,6011,6011,0,,2018,8,7,0,1,43
41079,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:44,0,0,0,6011,6011,0,,2018,8,7,0,1,44
41080,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:45,0,0,0,6011,6011,0,,2018,8,7,0,1,45
41081,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:46,0,0,0,6011,6011,0,,2018,8,7,0,1,46
41082,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:47,0,0,0,6011,6011,0,,2018,8,7,0,1,47
41083,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:48,0,0,0,6011,6011,0,,2018,8,7,0,1,48
41084,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:49,0,0,0,6011,6011,0,,2018,8,7,0,1,49
41085,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:50,0,0,0,6011,6011,0,,2018,8,7,0,1,50
41086,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:51,0,0,0,6011,6011,0,,2018,8,7,0,1,51
41087,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:52,0,0,0,6011,6011,0,,2018,8,7,0,1,52
41088,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:53,0,0,0,6011,6011,0,,2018,8,7,0,1,53
41089,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:54,0,0,0,6011,6011,0,,2018,8,7,0,1,54
41090,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:55,0,0,0,6011,6011,0,,2018,8,7,0,1,55
41091,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:56,0,0,0,6011,6011,0,,2018,8,7,0,1,56
41092,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:57,0,0,0,6011,6011,0,,2018,8,7,0,1,57
41093,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:58,0,0,0,6011,6011,0,,2018,8,7,0,1,58
41094,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:01:59,0,0,0,6011,6011,0,,2018,8,7,0,1,59
41095,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:00,0,0,0,6011,6011,0,,2018,8,7,0,2,0
41096,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:01,0,0,0,6011,6011,0,,2018,8,7,0,2,1
41097,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:02,0,0,0,6011,6011,0,,2018,8,7,0,2,2
41098,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:03,0,0,0,6011,6011,0,,2018,8,7,0,2,3
41099,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:04,0,0,0,6011,6011,0,,2018,8,7,0,2,4
41100,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:05,0,0,0,6011,6011,0,,2018,8,7,0,2,5
41101,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:06,0,0,0,6011,6011,0,,2018,8,7,0,2,6
41102,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:07,0,0,0,6011,6011,0,,2018,8,7,0,2,7
41103,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:08,0,0,0,6011,6011,0,,2018,8,7,0,2,8
41104,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:09,0,0,0,6011,6011,0,,2018,8,7,0,2,9
41105,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:10,0,0,0,6011,6011,0,,2018,8,7,0,2,10
41106,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:11,0,0,0,6011,6011,0,,2018,8,7,0,2,11
41107,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:13,0,0,0,6011,6011,0,,2018,8,7,0,2,13
41108,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:14,0,0,0,6011,6011,0,,2018,8,7,0,2,14
41109,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:15,0,0,0,6011,6011,0,,2018,8,7,0,2,15
41110,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:16,0,0,0,6011,6011,0,,2018,8,7,0,2,16
41111,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:17,0,0,0,6011,6011,0,,2018,8,7,0,2,17
41112,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:18,0,0,0,6011,6011,0,,2018,8,7,0,2,18
41113,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:19,0,0,0,6011,6011,0,,2018,8,7,0,2,19
41114,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:20,0,0,0,6011,6011,0,,2018,8,7,0,2,20
41115,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:21,0,0,0,6011,6011,0,,2018,8,7,0,2,21
41116,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:22,0,0,0,6011,6011,0,,2018,8,7,0,2,22
41117,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:23,0,0,0,6011,6011,0,,2018,8,7,0,2,23
41118,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:24,0,0,0,6011,6011,0,,2018,8,7,0,2,24
41119,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:25,0,0,0,6011,6011,0,,2018,8,7,0,2,25
41120,AA00004,AAA9101004,52,114.778031,,114778031,114778031,0,28.699081,28699081,,28699081,0,1,0,0,0,0,2018-08-07 00:02:26,0,0,0,6011,6011,0,,2018,8,7,0,2,26
