index,vehicleplatenumber,device_num,direction_angle,lng,lng_xiu,lngx,lng_hou,lng_cha,lat,lat_hou,lat_xiu,latx,lat_cha,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,gps_spee_hou,speed_add,mileage,mileage_hou,mileage_add,s,year,month,day,hour,minute,second
31479,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:17,0,0,0,5875,5875,0,,2018,8,5,0,0,17
31480,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:18,0,0,0,5875,5875,0,,2018,8,5,0,0,18
31481,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:19,0,0,0,5875,5875,0,,2018,8,5,0,0,19
31482,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:20,0,0,0,5875,5875,0,,2018,8,5,0,0,20
31483,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:21,0,0,0,5875,5875,0,,2018,8,5,0,0,21
31484,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:22,0,0,0,5875,5875,0,,2018,8,5,0,0,22
31485,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:23,0,0,0,5875,5875,0,,2018,8,5,0,0,23
31486,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:24,0,0,0,5875,5875,0,,2018,8,5,0,0,24
31487,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:25,0,0,0,5875,5875,0,,2018,8,5,0,0,25
31488,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:26,0,0,0,5875,5875,0,,2018,8,5,0,0,26
31489,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:27,0,0,0,5875,5875,0,,2018,8,5,0,0,27
31490,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:28,0,0,0,5875,5875,0,,2018,8,5,0,0,28
31491,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:29,0,0,0,5875,5875,0,,2018,8,5,0,0,29
31492,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:30,0,0,0,5875,5875,0,,2018,8,5,0,0,30
31493,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:31,0,0,0,5875,5875,0,,2018,8,5,0,0,31
31494,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:32,0,0,0,5875,5875,0,,2018,8,5,0,0,32
31495,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:33,0,0,0,5875,5875,0,,2018,8,5,0,0,33
31496,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:34,0,0,0,5875,5875,0,,2018,8,5,0,0,34
31497,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:35,0,0,0,5875,5875,0,,2018,8,5,0,0,35
31498,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:36,0,0,0,5875,5875,0,,2018,8,5,0,0,36
31499,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:37,0,0,0,5875,5875,0,,2018,8,5,0,0,37
31500,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:38,0,0,0,5875,5875,0,,2018,8,5,0,0,38
31501,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:39,0,0,0,5875,5875,0,,2018,8,5,0,0,39
31502,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:40,0,0,0,5875,5875,0,,2018,8,5,0,0,40
31503,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:41,0,0,0,5875,5875,0,,2018,8,5,0,0,41
31504,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:42,0,0,0,5875,5875,0,,2018,8,5,0,0,42
31505,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:43,0,0,0,5875,5875,0,,2018,8,5,0,0,43
31506,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:44,0,0,0,5875,5875,0,,2018,8,5,0,0,44
31507,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:45,0,0,0,5875,5875,0,,2018,8,5,0,0,45
31508,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:46,0,0,0,5875,5875,0,,2018,8,5,0,0,46
31509,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:47,0,0,0,5875,5875,0,,2018,8,5,0,0,47
31510,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:48,0,0,0,5875,5875,0,,2018,8,5,0,0,48
31511,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:49,0,0,0,5875,5875,0,,2018,8,5,0,0,49
31512,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:50,0,0,0,5875,5875,0,,2018,8,5,0,0,50
31513,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:51,0,0,0,5875,5875,0,,2018,8,5,0,0,51
31514,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:52,0,0,0,5875,5875,0,,2018,8,5,0,0,52
31515,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:53,0,0,0,5875,5875,0,,2018,8,5,0,0,53
31516,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:54,0,0,0,5875,5875,0,,2018,8,5,0,0,54
31517,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:55,0,0,0,5875,5875,0,,2018,8,5,0,0,55
31518,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:56,0,0,0,5875,5875,0,,2018,8,5,0,0,56
31519,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:57,0,0,0,5875,5875,0,,2018,8,5,0,0,57
31520,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:58,0,0,0,5875,5875,0,,2018,8,5,0,0,58
31521,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:00:59,0,0,0,5875,5875,0,,2018,8,5,0,0,59
31522,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:00,0,0,0,5875,5875,0,,2018,8,5,0,1,0
31523,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:01,0,0,0,5875,5875,0,,2018,8,5,0,1,1
31524,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:02,0,0,0,5875,5875,0,,2018,8,5,0,1,2
31525,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:03,0,0,0,5875,5875,0,,2018,8,5,0,1,3
31526,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:04,0,0,0,5875,5875,0,,2018,8,5,0,1,4
31527,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:05,0,0,0,5875,5875,0,,2018,8,5,0,1,5
31528,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:06,0,0,0,5875,5875,0,,2018,8,5,0,1,6
31529,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:07,0,0,0,5875,5875,0,,2018,8,5,0,1,7
31530,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:08,0,0,0,5875,5875,0,,2018,8,5,0,1,8
31531,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:09,0,0,0,5875,5875,0,,2018,8,5,0,1,9
31532,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:10,0,0,0,5875,5875,0,,2018,8,5,0,1,10
31533,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:11,0,0,0,5875,5875,0,,2018,8,5,0,1,11
31534,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:12,0,0,0,5875,5875,0,,2018,8,5,0,1,12
31535,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:13,0,0,0,5875,5875,0,,2018,8,5,0,1,13
31536,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:14,0,0,0,5875,5875,0,,2018,8,5,0,1,14
31537,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:15,0,0,0,5875,5875,0,,2018,8,5,0,1,15
31538,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:16,0,0,0,5875,5875,0,,2018,8,5,0,1,16
31539,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:17,0,0,0,5875,5875,0,,2018,8,5,0,1,17
31540,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:18,0,0,0,5875,5875,0,,2018,8,5,0,1,18
31541,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:19,0,0,0,5875,5875,0,,2018,8,5,0,1,19
31542,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:20,0,0,0,5875,5875,0,,2018,8,5,0,1,20
31543,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:21,0,0,0,5875,5875,0,,2018,8,5,0,1,21
31544,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:22,0,0,0,5875,5875,0,,2018,8,5,0,1,22
31545,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:23,0,0,0,5875,5875,0,,2018,8,5,0,1,23
31546,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:24,0,0,0,5875,5875,0,,2018,8,5,0,1,24
31547,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:25,0,0,0,5875,5875,0,,2018,8,5,0,1,25
31548,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:26,0,0,0,5875,5875,0,,2018,8,5,0,1,26
31549,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:27,0,0,0,5875,5875,0,,2018,8,5,0,1,27
31550,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:28,0,0,0,5875,5875,0,,2018,8,5,0,1,28
31551,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:29,0,0,0,5875,5875,0,,2018,8,5,0,1,29
31552,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:30,0,0,0,5875,5875,0,,2018,8,5,0,1,30
31553,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:31,0,0,0,5875,5875,0,,2018,8,5,0,1,31
31554,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:32,0,0,0,5875,5875,0,,2018,8,5,0,1,32
31555,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:33,0,0,0,5875,5875,0,,2018,8,5,0,1,33
31556,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:34,0,0,0,5875,5875,0,,2018,8,5,0,1,34
31557,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:35,0,0,0,5875,5875,0,,2018,8,5,0,1,35
31558,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:36,0,0,0,5875,5875,0,,2018,8,5,0,1,36
31559,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:37,0,0,0,5875,5875,0,,2018,8,5,0,1,37
31560,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:38,0,0,0,5875,5875,0,,2018,8,5,0,1,38
31561,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:39,0,0,0,5875,5875,0,,2018,8,5,0,1,39
31562,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:40,0,0,0,5875,5875,0,,2018,8,5,0,1,40
31563,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:41,0,0,0,5875,5875,0,,2018,8,5,0,1,41
31564,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:42,0,0,0,5875,5875,0,,2018,8,5,0,1,42
31565,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:43,0,0,0,5875,5875,0,,2018,8,5,0,1,43
31566,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:44,0,0,0,5875,5875,0,,2018,8,5,0,1,44
31567,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:45,0,0,0,5875,5875,0,,2018,8,5,0,1,45
31568,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:46,0,0,0,5875,5875,0,,2018,8,5,0,1,46
31569,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:47,0,0,0,5875,5875,0,,2018,8,5,0,1,47
31570,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:48,0,0,0,5875,5875,0,,2018,8,5,0,1,48
31571,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:49,0,0,0,5875,5875,0,,2018,8,5,0,1,49
31572,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:50,0,0,0,5875,5875,0,,2018,8,5,0,1,50
31573,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:51,0,0,0,5875,5875,0,,2018,8,5,0,1,51
31574,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:52,0,0,0,5875,5875,0,,2018,8,5,0,1,52
31575,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:53,0,0,0,5875,5875,0,,2018,8,5,0,1,53
31576,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:54,0,0,0,5875,5875,0,,2018,8,5,0,1,54
31577,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:55,0,0,0,5875,5875,0,,2018,8,5,0,1,55
31578,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:56,0,0,0,5875,5875,0,,2018,8,5,0,1,56
31579,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:57,0,0,0,5875,5875,0,,2018,8,5,0,1,57
31580,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:58,0,0,0,5875,5875,0,,2018,8,5,0,1,58
31581,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:01:59,0,0,0,5875,5875,0,,2018,8,5,0,1,59
31582,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:00,0,0,0,5875,5875,0,,2018,8,5,0,2,0
31583,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:01,0,0,0,5875,5875,0,,2018,8,5,0,2,1
31584,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:02,0,0,0,5875,5875,0,,2018,8,5,0,2,2
31585,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:03,0,0,0,5875,5875,0,,2018,8,5,0,2,3
31586,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:04,0,0,0,5875,5875,0,,2018,8,5,0,2,4
31587,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:05,0,0,0,5875,5875,0,,2018,8,5,0,2,5
31588,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:06,0,0,0,5875,5875,0,,2018,8,5,0,2,6
31589,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:07,0,0,0,5875,5875,0,,2018,8,5,0,2,7
31590,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:09,0,0,0,5875,5875,0,,2018,8,5,0,2,9
31591,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:11,0,0,0,5875,5875,0,,2018,8,5,0,2,11
31592,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:12,0,0,0,5875,5875,0,,2018,8,5,0,2,12
31593,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:13,0,0,0,5875,5875,0,,2018,8,5,0,2,13
31594,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:14,0,0,0,5875,5875,0,,2018,8,5,0,2,14
31595,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:15,0,0,0,5875,5875,0,,2018,8,5,0,2,15
31596,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:16,0,0,0,5875,5875,0,,2018,8,5,0,2,16
31597,AA00004,AAA9101004,254,115.905423,,115905423,115905423,0,28.661708,28661708,,28661708,0,1,0,0,0,0,2018-08-05 00:02:17,0,0,0,5875,5875,0,,2018,8,5,0,2,17
