index,vehicleplatenumber,device_num,direction_angle,lng,lng_xiu,lngx,lng_hou,lng_cha,lat,lat_hou,lat_xiu,latx,lat_cha,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,gps_spee_hou,speed_add,mileage,mileage_hou,mileage_add,s,year,month,day,hour,minute,second
13486,AA00004,AAA9101004,352,115.856118,,115856118,115856100,-18,29.47118,29473150,29045823,29045823,1970,1,0,0,0,0,2018-08-02 00:00:28,79,80,1,5672,5672,0,,2018,8,2,0,0,28
13487,AA00004,AAA9101004,354,115.8561,,115856100,115856086,-14,29.47315,29475150,29046002,29046002,2000,1,0,0,0,0,2018-08-02 00:00:29,80,80,0,5672,5672,0,,2018,8,2,0,0,29
13488,AA00004,AAA9101004,356,115.856086,,115856086,115856080,-6,29.47515,29477180,29046181,29046181,2030,1,0,0,0,0,2018-08-02 00:00:30,80,80,0,5672,5672,0,,2018,8,2,0,0,30
13489,AA00004,AAA9101004,358,115.85608,,115856080,115856083,3,29.47718,29479230,29046360,29046360,2050,1,0,0,0,0,2018-08-02 00:00:31,80,81,1,5672,5672,0,,2018,8,2,0,0,31
13490,AA00004,AAA9101004,0,115.856083,,115856083,115856095,12,29.47923,29481230,29046539,29046539,2000,1,0,0,0,0,2018-08-02 00:00:32,81,81,0,5672,5672,0,,2018,8,2,0,0,32
13491,AA00004,AAA9101004,3,115.856095,,115856095,115856116,21,29.48123,29483250,29046718,29046718,2020,1,0,0,0,0,2018-08-02 00:00:33,81,81,0,5672,5672,0,,2018,8,2,0,0,33
13492,AA00004,AAA9101004,5,115.856116,,115856116,115856146,30,29.48325,29485250,29046897,29046897,2000,1,0,0,0,0,2018-08-02 00:00:34,81,81,0,5672,5672,0,,2018,8,2,0,0,34
13493,AA00004,AAA9101004,7,115.856146,,115856146,115856183,37,29.48525,29487260,29047076,29047076,2010,1,0,0,0,0,2018-08-02 00:00:35,81,82,1,5672,5672,0,,2018,8,2,0,0,35
13494,AA00004,AAA9101004,9,115.856183,,115856183,115856228,45,29.48726,29489280,29047255,29047255,2020,1,0,0,0,0,2018-08-02 00:00:36,82,82,0,5672,5672,0,,2018,8,2,0,0,36
13495,AA00004,AAA9101004,10,115.856228,,115856228,115856278,50,29.48928,29491300,29047434,29047434,2020,1,0,0,0,0,2018-08-02 00:00:37,82,82,0,5672,5672,0,,2018,8,2,0,0,37
13496,AA00004,AAA9101004,12,115.856278,,115856278,115856331,53,29.4913,29493310,29047613,29047613,2010,1,0,0,0,0,2018-08-02 00:00:38,82,83,1,5672,5672,0,,2018,8,2,0,0,38
13497,AA00004,AAA9101004,13,115.856331,,115856331,115856386,55,29.49331,29495310,29047792,29047792,2000,1,0,0,0,0,2018-08-02 00:00:39,83,83,0,5672,5672,0,,2018,8,2,0,0,39
13498,AA00004,AAA9101004,13,115.856386,,115856386,115856445,59,29.49531,29497310,29047971,29047971,2000,1,0,0,0,0,2018-08-02 00:00:40,83,83,0,5672,5672,0,,2018,8,2,0,0,40
13499,AA00004,AAA9101004,13,115.856445,,115856445,115856503,58,29.49731,29499330,29048150,29048150,2020,1,0,0,0,0,2018-08-02 00:00:41,83,83,0,5672,5672,0,,2018,8,2,0,0,41
13500,AA00004,AAA9101004,14,115.856503,,115856503,115856563,60,29.49933,29501350,29048329,29048329,2020,1,0,0,0,0,2018-08-02 00:00:42,83,83,0,5672,5672,0,,2018,8,2,0,0,42
13501,AA00004,AAA9101004,14,115.856563,,115856563,115856625,62,29.50135,29503380,29048508,29048508,2030,1,0,0,0,0,2018-08-02 00:00:43,83,84,1,5672,5672,0,,2018,8,2,0,0,43
13502,AA00004,AAA9101004,14,115.856625,,115856625,115856686,61,29.50338,29505410,29048687,29048687,2030,1,0,0,0,0,2018-08-02 00:00:44,84,84,0,5672,5672,0,,2018,8,2,0,0,44
13503,AA00004,AAA9101004,14,115.856686,,115856686,115856748,62,29.50541,29507450,29048866,29048866,2040,1,0,0,0,0,2018-08-02 00:00:45,84,84,0,5672,5672,0,,2018,8,2,0,0,45
13504,AA00004,AAA9101004,14,115.856748,,115856748,115856810,62,29.50745,29509510,29049045,29049045,2060,1,0,0,0,0,2018-08-02 00:00:46,84,84,0,5672,5673,1,,2018,8,2,0,0,46
13505,AA00004,AAA9101004,14,115.85681,,115856810,115856871,61,29.50951,29511580,29049224,29049224,2070,1,0,0,0,0,2018-08-02 00:00:47,84,85,1,5673,5673,0,,2018,8,2,0,0,47
13506,AA00004,AAA9101004,14,115.856871,,115856871,115856933,62,29.51158,29513630,29049403,29049403,2050,1,0,0,0,0,2018-08-02 00:00:48,85,85,0,5673,5673,0,,2018,8,2,0,0,48
13507,AA00004,AAA9101004,14,115.856933,,115856933,115856993,60,29.51363,29515660,29049582,29049582,2030,1,0,0,0,0,2018-08-02 00:00:49,85,83,-2,5673,5673,0,,2018,8,2,0,0,49
13508,AA00004,AAA9101004,14,115.856993,,115856993,115857053,60,29.51566,29517650,29049761,29049761,1990,1,0,0,0,0,2018-08-02 00:00:50,83,82,-1,5673,5673,0,,2018,8,2,0,0,50
13509,AA00004,AAA9101004,14,115.857053,,115857053,115857111,58,29.51765,29519610,29049940,29049940,1960,1,0,0,0,0,2018-08-02 00:00:51,82,81,-1,5673,5673,0,,2018,8,2,0,0,51
13510,AA00004,AAA9101004,14,115.857111,,115857111,115857166,55,29.51961,29521580,29050119,29050119,1970,1,0,0,0,0,2018-08-02 00:00:52,81,80,-1,5673,5673,0,,2018,8,2,0,0,52
13511,AA00004,AAA9101004,14,115.857166,,115857166,115857220,54,29.52158,29523560,29050298,29050298,1980,1,0,0,0,0,2018-08-02 00:00:53,80,80,0,5673,5673,0,,2018,8,2,0,0,53
13512,AA00004,AAA9101004,13,115.85722,,115857220,115857275,55,29.52356,29525530,29050477,29050477,1970,1,0,0,0,0,2018-08-02 00:00:54,80,81,1,5673,5673,0,,2018,8,2,0,0,54
13513,AA00004,AAA9101004,13,115.857275,,115857275,115857330,55,29.52553,29527510,29050656,29050656,1980,1,0,0,0,0,2018-08-02 00:00:55,81,82,1,5673,5673,0,,2018,8,2,0,0,55
13514,AA00004,AAA9101004,13,115.85733,,115857330,115857385,55,29.52751,29529530,29050835,29050835,2020,1,0,0,0,0,2018-08-02 00:00:56,82,82,0,5673,5673,0,,2018,8,2,0,0,56
13515,AA00004,AAA9101004,13,115.857385,,115857385,115857443,58,29.52953,29531530,29051014,29051014,2000,1,0,0,0,0,2018-08-02 00:00:57,82,83,1,5673,5673,0,,2018,8,2,0,0,57
13516,AA00004,AAA9101004,13,115.857443,,115857443,115857501,58,29.53153,29533550,29051193,29051193,2020,1,0,0,0,0,2018-08-02 00:00:58,83,83,0,5673,5673,0,,2018,8,2,0,0,58
13517,AA00004,AAA9101004,13,115.857501,,115857501,115857558,57,29.53355,29535580,29051372,29051372,2030,1,0,0,0,0,2018-08-02 00:00:59,83,84,1,5673,5673,0,,2018,8,2,0,0,59
13518,AA00004,AAA9101004,13,115.857558,,115857558,115857615,57,29.53558,29537610,29051551,29051551,2030,1,0,0,0,0,2018-08-02 00:01:00,84,84,0,5673,5673,0,,2018,8,2,0,1,0
13519,AA00004,AAA9101004,13,115.857615,,115857615,115857671,56,29.53761,29539600,29051730,29051730,1990,1,0,0,0,0,2018-08-02 00:01:01,84,82,-2,5673,5673,0,,2018,8,2,0,1,1
13520,AA00004,AAA9101004,13,115.857671,,115857671,115857725,54,29.5396,29541560,29051909,29051909,1960,1,0,0,0,0,2018-08-02 00:01:02,82,81,-1,5673,5673,0,,2018,8,2,0,1,2
13521,AA00004,AAA9101004,13,115.857725,,115857725,115857778,53,29.54156,29543510,29052088,29052088,1950,1,0,0,0,0,2018-08-02 00:01:03,81,80,-1,5673,5673,0,,2018,8,2,0,1,3
13522,AA00004,AAA9101004,13,115.857778,,115857778,115857833,55,29.54351,29545430,29052267,29052267,1920,1,0,0,0,0,2018-08-02 00:01:04,80,79,-1,5673,5673,0,,2018,8,2,0,1,4
13523,AA00004,AAA9101004,14,115.857833,,115857833,115857888,55,29.54543,29547330,29052446,29052446,1900,1,0,0,0,0,2018-08-02 00:01:05,79,78,-1,5673,5673,0,,2018,8,2,0,1,5
13524,AA00004,AAA9101004,14,115.857888,,115857888,115857941,53,29.54733,29549200,29052625,29052625,1870,1,0,0,0,0,2018-08-02 00:01:06,78,77,-1,5673,5673,0,,2018,8,2,0,1,6
13525,AA00004,AAA9101004,14,115.857941,,115857941,115857993,52,29.5492,29551060,29052804,29052804,1860,1,0,0,0,0,2018-08-02 00:01:07,77,76,-1,5673,5673,0,,2018,8,2,0,1,7
13526,AA00004,AAA9101004,13,115.857993,,115857993,115858046,53,29.55106,29552910,29052983,29052983,1850,1,0,0,0,0,2018-08-02 00:01:08,76,76,0,5673,5673,0,,2018,8,2,0,1,8
13527,AA00004,AAA9101004,13,115.858046,,115858046,115858100,54,29.55291,29554780,29053162,29053162,1870,1,0,0,0,0,2018-08-02 00:01:09,76,77,1,5673,5673,0,,2018,8,2,0,1,9
13528,AA00004,AAA9101004,13,115.8581,,115858100,115858151,51,29.55478,29556660,29053341,29053341,1880,1,0,0,0,0,2018-08-02 00:01:10,77,77,0,5673,5673,0,,2018,8,2,0,1,10
13529,AA00004,AAA9101004,13,115.858151,,115858151,115858201,50,29.55666,29558510,29053520,29053520,1850,1,0,0,0,0,2018-08-02 00:01:11,77,76,-1,5673,5673,0,,2018,8,2,0,1,11
13530,AA00004,AAA9101004,13,115.858201,,115858201,115858251,50,29.55851,29560310,29053699,29053699,1800,1,0,0,0,0,2018-08-02 00:01:12,76,74,-2,5673,5673,0,,2018,8,2,0,1,12
13531,AA00004,AAA9101004,13,115.858251,,115858251,115858300,49,29.56031,29562100,29053878,29053878,1790,1,0,0,0,0,2018-08-02 00:01:13,74,73,-1,5673,5673,0,,2018,8,2,0,1,13
13532,AA00004,AAA9101004,13,115.8583,,115858300,115858346,46,29.5621,29563860,29054057,29054057,1760,1,0,0,0,0,2018-08-02 00:01:14,73,71,-2,5673,5673,0,,2018,8,2,0,1,14
13533,AA00004,AAA9101004,13,115.858346,,115858346,115858393,47,29.56386,29565580,29054236,29054236,1720,1,0,0,0,0,2018-08-02 00:01:15,71,70,-1,5673,5673,0,,2018,8,2,0,1,15
13534,AA00004,AAA9101004,13,115.858393,,115858393,115858440,47,29.56558,29567260,29054415,29054415,1680,1,0,0,0,0,2018-08-02 00:01:16,70,68,-2,5673,5673,0,,2018,8,2,0,1,16
13535,AA00004,AAA9101004,13,115.85844,,115858440,115858483,43,29.56726,29568900,29054594,29054594,1640,1,0,0,0,0,2018-08-02 00:01:17,68,66,-2,5673,5673,0,,2018,8,2,0,1,17
13536,AA00004,AAA9101004,13,115.858483,,115858483,115858528,45,29.5689,29570460,29054773,29054773,1560,1,0,0,0,0,2018-08-02 00:01:18,66,64,-2,5673,5673,0,,2018,8,2,0,1,18
13537,AA00004,AAA9101004,13,115.858528,,115858528,115858568,40,29.57046,29571930,29054952,29054952,1470,1,0,0,0,0,2018-08-02 00:01:19,64,60,-4,5673,5673,0,,2018,8,2,0,1,19
13538,AA00004,AAA9101004,12,115.858568,,115858568,115858605,37,29.57193,29573310,29055131,29055131,1380,1,0,0,0,0,2018-08-02 00:01:20,60,56,-4,5673,5673,0,,2018,8,2,0,1,20
13539,AA00004,AAA9101004,12,115.858605,,115858605,115858633,28,29.57331,29574600,29055310,29055310,1290,1,0,0,0,0,2018-08-02 00:01:21,56,52,-4,5673,5673,0,,2018,8,2,0,1,21
13540,AA00004,AAA9101004,11,115.858633,,115858633,115858661,28,29.5746,29575810,29055489,29055489,1210,1,0,0,0,0,2018-08-02 00:01:22,52,49,-3,5673,5673,0,,2018,8,2,0,1,22
13541,AA00004,AAA9101004,11,115.858661,,115858661,115858685,24,29.57581,29576930,29055668,29055668,1120,1,0,0,0,0,2018-08-02 00:01:23,49,45,-4,5673,5673,0,,2018,8,2,0,1,23
13542,AA00004,AAA9101004,10,115.858685,,115858685,115858706,21,29.57693,29577950,29055847,29055847,1020,1,0,0,0,0,2018-08-02 00:01:24,45,41,-4,5673,5673,0,,2018,8,2,0,1,24
13543,AA00004,AAA9101004,9,115.858706,,115858706,115858721,15,29.57795,29578900,29056026,29056026,950,1,0,0,0,0,2018-08-02 00:01:25,41,38,-3,5673,5673,0,,2018,8,2,0,1,25
13544,AA00004,AAA9101004,7,115.858721,,115858721,115858735,14,29.5789,29579800,29056205,29056205,900,1,0,0,0,0,2018-08-02 00:01:26,38,36,-2,5673,5673,0,,2018,8,2,0,1,26
13545,AA00004,AAA9101004,6,115.858735,,115858735,115858745,10,29.5798,29580650,29056384,29056384,850,1,0,0,0,0,2018-08-02 00:01:27,36,35,-1,5673,5673,0,,2018,8,2,0,1,27
13546,AA00004,AAA9101004,5,115.858745,,115858745,115858755,10,29.58065,29581510,29056563,29056563,860,1,0,0,0,0,2018-08-02 00:01:28,35,34,-1,5673,5673,0,,2018,8,2,0,1,28
13547,AA00004,AAA9101004,5,115.858755,,115858755,115858763,8,29.58151,29582330,29056742,29056742,820,1,0,0,0,0,2018-08-02 00:01:29,34,33,-1,5673,5673,0,,2018,8,2,0,1,29
13548,AA00004,AAA9101004,4,115.858763,,115858763,115858771,8,29.58233,29583130,29056921,29056921,800,1,0,0,0,0,2018-08-02 00:01:30,33,32,-1,5673,5673,0,,2018,8,2,0,1,30
13549,AA00004,AAA9101004,3,115.858771,,115858771,115858778,7,29.58313,29583910,29057100,29057100,780,1,0,0,0,0,2018-08-02 00:01:31,32,31,-1,5673,5673,0,,2018,8,2,0,1,31
13550,AA00004,AAA9101004,2,115.858778,,115858778,115858776,-2,29.58391,29584700,29057279,29057279,790,1,0,0,0,0,2018-08-02 00:01:32,31,31,0,5673,5673,0,,2018,8,2,0,1,32
13551,AA00004,AAA9101004,0,115.858776,,115858776,115858776,0,29.5847,29585510,29057458,29057458,810,1,0,0,0,0,2018-08-02 00:01:33,31,33,2,5673,5673,0,,2018,8,2,0,1,33
13552,AA00004,AAA9101004,0,115.858776,,115858776,115858776,0,29.58551,29586360,29057637,29057637,850,1,0,0,0,0,2018-08-02 00:01:34,33,34,1,5673,5673,0,,2018,8,2,0,1,34
13553,AA00004,AAA9101004,1,115.858776,,115858776,115858778,2,29.58636,29587280,29057816,29057816,920,1,0,0,0,0,2018-08-02 00:01:35,34,35,1,5673,5673,0,,2018,8,2,0,1,35
13554,AA00004,AAA9101004,1,115.858778,,115858778,115858778,0,29.58728,29588180,29057995,29057995,900,1,0,0,0,0,2018-08-02 00:01:36,35,36,1,5673,5673,0,,2018,8,2,0,1,36
13555,AA00004,AAA9101004,0,115.858778,,115858778,115858773,-5,29.58818,29589130,29058174,29058174,950,1,0,0,0,0,2018-08-02 00:01:37,36,37,1,5673,5673,0,,2018,8,2,0,1,37
13556,AA00004,AAA9101004,357,115.858773,,115858773,115858766,-7,29.58913,29590050,29058353,29058353,920,1,0,0,0,0,2018-08-02 00:01:38,37,37,0,5673,5673,0,,2018,8,2,0,1,38
13557,AA00004,AAA9101004,357,115.858766,,115858766,115858760,-6,29.59005,29591010,29058532,29058532,960,1,0,0,0,0,2018-08-02 00:01:39,37,39,2,5673,5673,0,,2018,8,2,0,1,39
13558,AA00004,AAA9101004,357,115.85876,,115858760,115858755,-5,29.59101,29592010,29058711,29058711,1000,1,0,0,0,0,2018-08-02 00:01:40,39,40,1,5673,5673,0,,2018,8,2,0,1,40
13559,AA00004,AAA9101004,357,115.858755,,115858755,115858746,-9,29.59201,29593050,29058890,29058890,1040,1,0,0,0,0,2018-08-02 00:01:41,40,41,1,5673,5673,0,,2018,8,2,0,1,41
13560,AA00004,AAA9101004,357,115.858746,,115858746,115858740,-6,29.59305,29594110,29059069,29059069,1060,1,0,0,0,0,2018-08-02 00:01:42,41,43,2,5673,5673,0,,2018,8,2,0,1,42
13561,AA00004,AAA9101004,356,115.85874,,115858740,115858731,-9,29.59411,29595200,29059248,29059248,1090,1,0,0,0,0,2018-08-02 00:01:43,43,44,1,5673,5673,0,,2018,8,2,0,1,43
13562,AA00004,AAA9101004,355,115.858731,,115858731,115858721,-10,29.5952,29596310,29059427,29059427,1110,1,0,0,0,0,2018-08-02 00:01:44,44,45,1,5673,5673,0,,2018,8,2,0,1,44
13563,AA00004,AAA9101004,356,115.858721,,115858721,115858711,-10,29.59631,29597460,29059606,29059606,1150,1,0,0,0,0,2018-08-02 00:01:45,45,47,2,5673,5673,0,,2018,8,2,0,1,45
13564,AA00004,AAA9101004,354,115.858711,,115858711,115858696,-15,29.59746,29598650,29059785,29059785,1190,1,0,0,0,0,2018-08-02 00:01:46,47,48,1,5673,5674,1,,2018,8,2,0,1,46
13565,AA00004,AAA9101004,353,115.858696,,115858696,115858676,-20,29.59865,29599850,29059964,29059964,1200,1,0,0,0,0,2018-08-02 00:01:47,48,49,1,5674,5674,0,,2018,8,2,0,1,47
13566,AA00004,AAA9101004,351,115.858676,,115858676,115858653,-23,29.59985,29601100,29060143,29060143,1250,1,0,0,0,0,2018-08-02 00:01:48,49,51,2,5674,5674,0,,2018,8,2,0,1,48
13567,AA00004,AAA9101004,350,115.858653,,115858653,115858626,-27,29.6011,29602380,29060322,29060322,1280,1,0,0,0,0,2018-08-02 00:01:49,51,52,1,5674,5674,0,,2018,8,2,0,1,49
13568,AA00004,AAA9101004,349,115.858626,,115858626,115858596,-30,29.60238,29603710,29060501,29060501,1330,1,0,0,0,0,2018-08-02 00:01:50,52,53,1,5674,5674,0,,2018,8,2,0,1,50
13569,AA00004,AAA9101004,349,115.858596,,115858596,115858566,-30,29.60371,29605060,29060680,29060680,1350,1,0,0,0,0,2018-08-02 00:01:51,53,55,2,5674,5674,0,,2018,8,2,0,1,51
13570,AA00004,AAA9101004,349,115.858566,,115858566,115858538,-28,29.60506,29606460,29060859,29060859,1400,1,0,0,0,0,2018-08-02 00:01:52,55,57,2,5674,5674,0,,2018,8,2,0,1,52
13571,AA00004,AAA9101004,349,115.858538,,115858538,115858510,-28,29.60646,29607910,29061038,29061038,1450,1,0,0,0,0,2018-08-02 00:01:53,57,58,1,5674,5674,0,,2018,8,2,0,1,53
13572,AA00004,AAA9101004,349,115.85851,,115858510,115858481,-29,29.60791,29609400,29061217,29061217,1490,1,0,0,0,0,2018-08-02 00:01:54,58,59,1,5674,5674,0,,2018,8,2,0,1,54
13573,AA00004,AAA9101004,350,115.858481,,115858481,115858451,-30,29.6094,29610900,29061396,29061396,1500,1,0,0,0,0,2018-08-02 00:01:55,59,61,2,5674,5674,0,,2018,8,2,0,1,55
13574,AA00004,AAA9101004,350,115.858451,,115858451,115858423,-28,29.6109,29612400,29061575,29061575,1500,1,0,0,0,0,2018-08-02 00:01:56,61,60,-1,5674,5674,0,,2018,8,2,0,1,56
13575,AA00004,AAA9101004,350,115.858423,,115858423,115858393,-30,29.6124,29613880,29061754,29061754,1480,1,0,0,0,0,2018-08-02 00:01:57,60,60,0,5674,5674,0,,2018,8,2,0,1,57
13576,AA00004,AAA9101004,349,115.858393,,115858393,115858363,-30,29.61388,29615330,29061933,29061933,1450,1,0,0,0,0,2018-08-02 00:01:58,60,59,-1,5674,5674,0,,2018,8,2,0,1,58
13577,AA00004,AAA9101004,349,115.858363,,115858363,115858331,-32,29.61533,29616800,29062112,29062112,1470,1,0,0,0,0,2018-08-02 00:01:59,59,60,1,5674,5674,0,,2018,8,2,0,1,59
13578,AA00004,AAA9101004,349,115.858331,,115858331,115858300,-31,29.6168,29618300,29062291,29062291,1500,1,0,0,0,0,2018-08-02 00:02:00,60,60,0,5674,5674,0,,2018,8,2,0,2,0
13579,AA00004,AAA9101004,349,115.8583,,115858300,115858266,-34,29.6183,29619810,29062470,29062470,1510,1,0,0,0,0,2018-08-02 00:02:01,60,61,1,5674,5674,0,,2018,8,2,0,2,1
13580,AA00004,AAA9101004,349,115.858266,,115858266,115858233,-33,29.61981,29621350,29062649,29062649,1540,1,0,0,0,0,2018-08-02 00:02:02,61,62,1,5674,5674,0,,2018,8,2,0,2,2
13581,AA00004,AAA9101004,349,115.858233,,115858233,115858200,-33,29.62135,29622910,29062828,29062828,1560,1,0,0,0,0,2018-08-02 00:02:03,62,63,1,5674,5674,0,,2018,8,2,0,2,3
13582,AA00004,AAA9101004,349,115.8582,,115858200,115858168,-32,29.62291,29624500,29063007,29063007,1590,1,0,0,0,0,2018-08-02 00:02:04,63,64,1,5674,5674,0,,2018,8,2,0,2,4
13583,AA00004,AAA9101004,349,115.858168,,115858168,115858136,-32,29.6245,29626110,29063186,29063186,1610,1,0,0,0,0,2018-08-02 00:02:05,64,65,1,5674,5674,0,,2018,8,2,0,2,5
13584,AA00004,AAA9101004,350,115.858136,,115858136,115858106,-30,29.62611,29627760,29063365,29063365,1650,1,0,0,0,0,2018-08-02 00:02:06,65,66,1,5674,5674,0,,2018,8,2,0,2,6
13585,AA00004,AAA9101004,350,115.858106,,115858106,115858075,-31,29.62776,29629430,29063544,29063544,1670,1,0,0,0,0,2018-08-02 00:02:07,66,68,2,5674,5674,0,,2018,8,2,0,2,7
13586,AA00004,AAA9101004,350,115.858075,,115858075,115858043,-32,29.62943,29631110,29063723,29063723,1680,1,0,0,0,0,2018-08-02 00:02:08,68,69,1,5674,5674,0,,2018,8,2,0,2,8
13587,AA00004,AAA9101004,350,115.858043,,115858043,115858010,-33,29.63111,29632830,29063902,29063902,1720,1,0,0,0,0,2018-08-02 00:02:09,69,70,1,5674,5674,0,,2018,8,2,0,2,9
13588,AA00004,AAA9101004,350,115.85801,,115858010,115857975,-35,29.63283,29634560,29064081,29064081,1730,1,0,0,0,0,2018-08-02 00:02:10,70,71,1,5674,5674,0,,2018,8,2,0,2,10
