index,vehicleplatenumber,device_num,direction_angle,lng,lng_xiu,lngx,lng_hou,lng_cha,lat,lat_hou,lat_xiu,latx,lat_cha,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,gps_spee_hou,speed_add,mileage,mileage_hou,mileage_add,s,year,month,day,hour,minute,second
30118,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:15,0,0,0,5872,5872,0,,2018,8,4,23,37,15
30119,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:16,0,0,0,5872,5872,0,,2018,8,4,23,37,16
30120,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:17,0,0,0,5872,5872,0,,2018,8,4,23,37,17
30121,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:18,0,0,0,5872,5872,0,,2018,8,4,23,37,18
30122,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:19,0,0,0,5872,5872,0,,2018,8,4,23,37,19
30123,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:20,0,0,0,5872,5872,0,,2018,8,4,23,37,20
30124,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:21,0,0,0,5872,5872,0,,2018,8,4,23,37,21
30125,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:22,0,0,0,5872,5872,0,,2018,8,4,23,37,22
30126,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:23,0,0,0,5872,5872,0,,2018,8,4,23,37,23
30127,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:24,0,0,0,5872,5872,0,,2018,8,4,23,37,24
30128,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:25,0,0,0,5872,5872,0,,2018,8,4,23,37,25
30129,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:26,0,0,0,5872,5872,0,,2018,8,4,23,37,26
30130,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:27,0,0,0,5872,5872,0,,2018,8,4,23,37,27
30131,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:28,0,0,0,5872,5872,0,,2018,8,4,23,37,28
30132,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:29,0,0,0,5872,5872,0,,2018,8,4,23,37,29
30133,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:30,0,0,0,5872,5872,0,,2018,8,4,23,37,30
30134,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:31,0,0,0,5872,5872,0,,2018,8,4,23,37,31
30135,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:33,0,0,0,5872,5872,0,,2018,8,4,23,37,33
30136,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:34,0,0,0,5872,5872,0,,2018,8,4,23,37,34
30137,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:35,0,0,0,5872,5872,0,,2018,8,4,23,37,35
30138,AA00004,AAA9101004,0,115.924516,,115924516,115924516,0,28.650986,28650986,,28650986,0,1,0,0,0,0,2018-08-04 23:37:36,0,0,0,5872,5872,0,,2018,8,4,23,37,36
30139,AA00004,AAA9101004,0,115.924516,,115924516,115924383,-133,28.650986,28650915,,28650986,-71,1,0,0,0,0,2018-08-04 23:37:37,0,0,0,5872,5872,0,,2018,8,4,23,37,37
30140,AA00004,AAA9101004,266,115.924383,,115924383,115924363,-20,28.650915,28650916,,28650915,1,1,0,0,0,0,2018-08-04 23:37:38,0,0,0,5872,5872,0,,2018,8,4,23,37,38
30141,AA00004,AAA9101004,269,115.924363,,115924363,115924341,-22,28.650916,28650918,,28650916,2,1,0,0,0,0,2018-08-04 23:37:39,0,0,0,5872,5872,0,,2018,8,4,23,37,39
30142,AA00004,AAA9101004,272,115.924341,,115924341,115924305,-36,28.650918,28650916,,28650918,-2,1,0,0,0,0,2018-08-04 23:37:40,0,0,0,5872,5872,0,,2018,8,4,23,37,40
30143,AA00004,AAA9101004,272,115.924305,,115924305,115924276,-29,28.650916,28650918,,28650916,2,1,0,0,0,0,2018-08-04 23:37:41,0,0,0,5872,5872,0,,2018,8,4,23,37,41
30144,AA00004,AAA9101004,266,115.924276,,115924276,115924250,-26,28.650918,28650916,,28650918,-2,1,0,0,0,0,2018-08-04 23:37:42,0,0,0,5872,5872,0,,2018,8,4,23,37,42
30145,AA00004,AAA9101004,263,115.92425,,115924250,115924220,-30,28.650916,28650915,,28650916,-1,1,0,0,0,0,2018-08-04 23:37:43,0,0,0,5872,5872,0,,2018,8,4,23,37,43
30146,AA00004,AAA9101004,264,115.92422,,115924220,115924170,-50,28.650915,28650913,,28650915,-2,1,0,0,0,0,2018-08-04 23:37:44,0,0,0,5872,5872,0,,2018,8,4,23,37,44
30147,AA00004,AAA9101004,254,115.92417,,115924170,115924135,-35,28.650913,28650913,,28650913,0,1,0,0,0,0,2018-08-04 23:37:45,0,0,0,5872,5872,0,,2018,8,4,23,37,45
30148,AA00004,AAA9101004,259,115.924135,,115924135,115924101,-34,28.650913,28650906,,28650913,-7,1,0,0,0,0,2018-08-04 23:37:46,0,10,10,5872,5872,0,,2018,8,4,23,37,46
30149,AA00004,AAA9101004,263,115.924101,,115924101,115924068,-33,28.650906,28650901,,28650906,-5,1,0,0,0,0,2018-08-04 23:37:47,10,11,1,5872,5872,0,,2018,8,4,23,37,47
30150,AA00004,AAA9101004,267,115.924068,,115924068,115924036,-32,28.650901,28650900,,28650901,-1,1,0,0,0,0,2018-08-04 23:37:49,11,12,1,5872,5872,0,,2018,8,4,23,37,49
30151,AA00004,AAA9101004,274,115.924036,,115924036,115924006,-30,28.6509,28650901,,28650900,1,1,0,0,0,0,2018-08-04 23:37:50,12,11,-1,5872,5872,0,,2018,8,4,23,37,50
30152,AA00004,AAA9101004,271,115.924006,,115924006,115923978,-28,28.650901,28650905,,28650901,4,1,0,0,0,0,2018-08-04 23:37:51,11,0,-11,5872,5872,0,,2018,8,4,23,37,51
30153,AA00004,AAA9101004,270,115.923978,,115923978,115923953,-25,28.650905,28650910,,28650905,5,1,0,0,0,0,2018-08-04 23:37:52,0,0,0,5872,5872,0,,2018,8,4,23,37,52
30154,AA00004,AAA9101004,274,115.923953,,115923953,115923925,-28,28.65091,28650910,,28650910,0,1,0,0,0,0,2018-08-04 23:37:53,0,0,0,5872,5872,0,,2018,8,4,23,37,53
30155,AA00004,AAA9101004,269,115.923925,,115923925,115923890,-35,28.65091,28650915,,28650910,5,1,0,0,0,0,2018-08-04 23:37:54,0,11,11,5872,5872,0,,2018,8,4,23,37,54
30156,AA00004,AAA9101004,280,115.92389,,115923890,115923851,-39,28.650915,28650913,,28650915,-2,1,0,0,0,0,2018-08-04 23:37:55,11,13,2,5872,5872,0,,2018,8,4,23,37,55
30157,AA00004,AAA9101004,265,115.923851,,115923851,115923818,-33,28.650913,28650910,,28650913,-3,1,0,0,0,0,2018-08-04 23:37:56,13,10,-3,5872,5872,0,,2018,8,4,23,37,56
30158,AA00004,AAA9101004,260,115.923818,,115923818,115923790,-28,28.65091,28650898,,28650910,-12,1,0,0,0,0,2018-08-04 23:37:57,10,11,1,5872,5872,0,,2018,8,4,23,37,57
30159,AA00004,AAA9101004,276,115.92379,,115923790,115923755,-35,28.650898,28650891,,28650898,-7,1,0,0,0,0,2018-08-04 23:37:58,11,0,-11,5872,5872,0,,2018,8,4,23,37,58
30160,AA00004,AAA9101004,263,115.923755,,115923755,115923726,-29,28.650891,28650891,,28650891,0,1,0,0,0,0,2018-08-04 23:37:59,0,10,10,5872,5872,0,,2018,8,4,23,37,59
30161,AA00004,AAA9101004,274,115.923726,,115923726,115923691,-35,28.650891,28650888,,28650891,-3,1,0,0,0,0,2018-08-04 23:38:00,10,10,0,5872,5872,0,,2018,8,4,23,38,0
30162,AA00004,AAA9101004,272,115.923691,,115923691,115923653,-38,28.650888,28650913,,28650888,25,1,0,0,0,0,2018-08-04 23:38:01,10,13,3,5872,5872,0,,2018,8,4,23,38,1
30163,AA00004,AAA9101004,267,115.923653,,115923653,115923613,-40,28.650913,28650925,,28650913,12,1,0,0,0,0,2018-08-04 23:38:02,13,0,-13,5872,5872,0,,2018,8,4,23,38,2
30164,AA00004,AAA9101004,267,115.923613,,115923613,115923596,-17,28.650925,28650923,,28650925,-2,1,0,0,0,0,2018-08-04 23:38:03,0,0,0,5872,5872,0,,2018,8,4,23,38,3
30165,AA00004,AAA9101004,263,115.923596,,115923596,115923600,4,28.650923,28650913,,28650923,-10,1,0,0,0,0,2018-08-04 23:38:04,0,0,0,5872,5872,0,,2018,8,4,23,38,4
30166,AA00004,AAA9101004,263,115.9236,,115923600,115923568,-32,28.650913,28650906,,28650913,-7,1,0,0,0,0,2018-08-04 23:38:05,0,0,0,5872,5872,0,,2018,8,4,23,38,5
30167,AA00004,AAA9101004,263,115.923568,,115923568,115923535,-33,28.650906,28650905,,28650906,-1,1,0,0,0,0,2018-08-04 23:38:06,0,0,0,5872,5872,0,,2018,8,4,23,38,6
30168,AA00004,AAA9101004,261,115.923535,,115923535,115923510,-25,28.650905,28650901,,28650905,-4,1,0,0,0,0,2018-08-04 23:38:07,0,0,0,5872,5872,0,,2018,8,4,23,38,7
30169,AA00004,AAA9101004,257,115.92351,,115923510,115923455,-55,28.650901,28650886,,28650901,-15,1,0,0,0,0,2018-08-04 23:38:08,0,13,13,5872,5872,0,,2018,8,4,23,38,8
30170,AA00004,AAA9101004,254,115.923455,,115923455,115923431,-24,28.650886,28650873,,28650886,-13,1,0,0,0,0,2018-08-04 23:38:09,13,10,-3,5872,5872,0,,2018,8,4,23,38,9
30171,AA00004,AAA9101004,242,115.923431,,115923431,115923410,-21,28.650873,28650848,,28650873,-25,1,0,0,0,0,2018-08-04 23:38:10,10,0,-10,5872,5872,0,,2018,8,4,23,38,10
30172,AA00004,AAA9101004,208,115.92341,,115923410,115923390,-20,28.650848,28650821,,28650848,-27,1,0,0,0,0,2018-08-04 23:38:11,0,12,12,5872,5872,0,,2018,8,4,23,38,11
30173,AA00004,AAA9101004,208,115.92339,,115923390,115923385,-5,28.650821,28650791,,28650821,-30,1,0,0,0,0,2018-08-04 23:38:12,12,12,0,5872,5872,0,,2018,8,4,23,38,12
30174,AA00004,AAA9101004,174,115.923385,,115923385,115923385,0,28.650791,28650760,,28650791,-31,1,0,0,0,0,2018-08-04 23:38:13,12,11,-1,5872,5872,0,,2018,8,4,23,38,13
30175,AA00004,AAA9101004,173,115.923385,,115923385,115923390,5,28.65076,28650736,,28650760,-24,1,0,0,0,0,2018-08-04 23:38:14,11,0,-11,5872,5872,0,,2018,8,4,23,38,14
30176,AA00004,AAA9101004,173,115.92339,,115923390,115923403,13,28.650736,28650705,,28650736,-31,1,0,0,0,0,2018-08-04 23:38:15,0,13,13,5872,5872,0,,2018,8,4,23,38,15
30177,AA00004,AAA9101004,159,115.923403,,115923403,115923413,10,28.650705,28650670,,28650705,-35,1,0,0,0,0,2018-08-04 23:38:16,13,13,0,5872,5872,0,,2018,8,4,23,38,16
30178,AA00004,AAA9101004,163,115.923413,,115923413,115923428,15,28.65067,28650636,,28650670,-34,1,0,0,0,0,2018-08-04 23:38:17,13,14,1,5872,5872,0,,2018,8,4,23,38,17
30179,AA00004,AAA9101004,161,115.923428,,115923428,115923445,17,28.650636,28650598,,28650636,-38,1,0,0,0,0,2018-08-04 23:38:18,14,15,1,5872,5872,0,,2018,8,4,23,38,18
30180,AA00004,AAA9101004,163,115.923445,,115923445,115923466,21,28.650598,28650561,,28650598,-37,1,0,0,0,0,2018-08-04 23:38:19,15,15,0,5872,5872,0,,2018,8,4,23,38,19
30181,AA00004,AAA9101004,158,115.923466,,115923466,115923470,4,28.650561,28650518,,28650561,-43,1,0,0,0,0,2018-08-04 23:38:20,15,14,-1,5872,5872,0,,2018,8,4,23,38,20
30182,AA00004,AAA9101004,164,115.92347,,115923470,115923478,8,28.650518,28650473,,28650518,-45,1,0,0,0,0,2018-08-04 23:38:21,14,13,-1,5872,5872,0,,2018,8,4,23,38,21
30183,AA00004,AAA9101004,167,115.923478,,115923478,115923488,10,28.650473,28650436,,28650473,-37,1,0,0,0,0,2018-08-04 23:38:22,13,13,0,5872,5872,0,,2018,8,4,23,38,22
30184,AA00004,AAA9101004,169,115.923488,,115923488,115923493,5,28.650436,28650393,,28650436,-43,1,0,0,0,0,2018-08-04 23:38:23,13,15,2,5872,5872,0,,2018,8,4,23,38,23
30185,AA00004,AAA9101004,173,115.923493,,115923493,115923503,10,28.650393,28650350,,28650393,-43,1,0,0,0,0,2018-08-04 23:38:24,15,16,1,5872,5872,0,,2018,8,4,23,38,24
30186,AA00004,AAA9101004,176,115.923503,,115923503,115923515,12,28.65035,28650308,,28650350,-42,1,0,0,0,0,2018-08-04 23:38:25,16,17,1,5872,5872,0,,2018,8,4,23,38,25
30187,AA00004,AAA9101004,177,115.923515,,115923515,115923523,8,28.650308,28650263,,28650308,-45,1,0,0,0,0,2018-08-04 23:38:26,17,17,0,5872,5872,0,,2018,8,4,23,38,26
30188,AA00004,AAA9101004,173,115.923523,,115923523,115923535,12,28.650263,28650223,,28650263,-40,1,0,0,0,0,2018-08-04 23:38:27,17,16,-1,5872,5872,0,,2018,8,4,23,38,27
30189,AA00004,AAA9101004,166,115.923535,,115923535,115923550,15,28.650223,28650193,,28650223,-30,1,0,0,0,0,2018-08-04 23:38:28,16,14,-2,5872,5872,0,,2018,8,4,23,38,28
30190,AA00004,AAA9101004,168,115.92355,,115923550,115923546,-4,28.650193,28650156,,28650193,-37,1,0,0,0,0,2018-08-04 23:38:29,14,13,-1,5872,5872,0,,2018,8,4,23,38,29
30191,AA00004,AAA9101004,182,115.923546,,115923546,115923545,-1,28.650156,28650123,,28650156,-33,1,0,0,0,0,2018-08-04 23:38:30,13,14,1,5872,5872,0,,2018,8,4,23,38,30
30192,AA00004,AAA9101004,178,115.923545,,115923545,115923550,5,28.650123,28650090,,28650123,-33,1,0,0,0,0,2018-08-04 23:38:31,14,13,-1,5872,5872,0,,2018,8,4,23,38,31
30193,AA00004,AAA9101004,170,115.92355,,115923550,115923555,5,28.65009,28650061,,28650090,-29,1,0,0,0,0,2018-08-04 23:38:32,13,13,0,5872,5872,0,,2018,8,4,23,38,32
30194,AA00004,AAA9101004,178,115.923555,,115923555,115923560,5,28.650061,28650028,,28650061,-33,1,0,0,0,0,2018-08-04 23:38:33,13,13,0,5872,5872,0,,2018,8,4,23,38,33
30195,AA00004,AAA9101004,172,115.92356,,115923560,115923565,5,28.650028,28649993,,28650028,-35,1,0,0,0,0,2018-08-04 23:38:34,13,13,0,5872,5872,0,,2018,8,4,23,38,34
30196,AA00004,AAA9101004,175,115.923565,,115923565,115923570,5,28.649993,28649960,,28649993,-33,1,0,0,0,0,2018-08-04 23:38:35,13,13,0,5872,5872,0,,2018,8,4,23,38,35
30197,AA00004,AAA9101004,176,115.92357,,115923570,115923570,0,28.64996,28649920,,28649960,-40,1,0,0,0,0,2018-08-04 23:38:36,13,15,2,5872,5872,0,,2018,8,4,23,38,36
30198,AA00004,AAA9101004,180,115.92357,,115923570,115923573,3,28.64992,28649890,,28649920,-30,1,0,0,0,0,2018-08-04 23:38:37,15,15,0,5872,5872,0,,2018,8,4,23,38,37
30199,AA00004,AAA9101004,155,115.923573,,115923573,115923558,-15,28.64989,28649858,,28649890,-32,1,0,0,0,0,2018-08-04 23:38:38,15,14,-1,5872,5872,0,,2018,8,4,23,38,38
30200,AA00004,AAA9101004,179,115.923558,,115923558,115923555,-3,28.649858,28649818,,28649858,-40,1,0,0,0,0,2018-08-04 23:38:39,14,12,-2,5872,5872,0,,2018,8,4,23,38,39
30201,AA00004,AAA9101004,180,115.923555,,115923555,115923550,-5,28.649818,28649786,,28649818,-32,1,0,0,0,0,2018-08-04 23:38:40,12,12,0,5872,5872,0,,2018,8,4,23,38,40
30202,AA00004,AAA9101004,190,115.92355,,115923550,115923538,-12,28.649786,28649760,,28649786,-26,1,0,0,0,0,2018-08-04 23:38:41,12,0,-12,5872,5872,0,,2018,8,4,23,38,41
30203,AA00004,AAA9101004,201,115.923538,,115923538,115923518,-20,28.64976,28649741,,28649760,-19,1,0,0,0,0,2018-08-04 23:38:42,0,10,10,5872,5872,0,,2018,8,4,23,38,42
30204,AA00004,AAA9101004,224,115.923518,,115923518,115923486,-32,28.649741,28649721,,28649741,-20,1,0,0,0,0,2018-08-04 23:38:43,10,12,2,5872,5872,0,,2018,8,4,23,38,43
30205,AA00004,AAA9101004,232,115.923486,,115923486,115923458,-28,28.649721,28649705,,28649721,-16,1,0,0,0,0,2018-08-04 23:38:44,12,10,-2,5872,5872,0,,2018,8,4,23,38,44
30206,AA00004,AAA9101004,235,115.923458,,115923458,115923421,-37,28.649705,28649685,,28649705,-20,1,0,0,0,0,2018-08-04 23:38:45,10,0,-10,5872,5872,0,,2018,8,4,23,38,45
30207,AA00004,AAA9101004,233,115.923421,,115923421,115923391,-30,28.649685,28649668,,28649685,-17,1,0,0,0,0,2018-08-04 23:38:46,0,0,0,5872,5872,0,,2018,8,4,23,38,46
30208,AA00004,AAA9101004,243,115.923391,,115923391,115923371,-20,28.649668,28649653,,28649668,-15,1,0,0,0,0,2018-08-04 23:38:47,0,0,0,5872,5872,0,,2018,8,4,23,38,47
30209,AA00004,AAA9101004,240,115.923371,,115923371,115923346,-25,28.649653,28649645,,28649653,-8,1,0,0,0,0,2018-08-04 23:38:48,0,0,0,5872,5872,0,,2018,8,4,23,38,48
30210,AA00004,AAA9101004,249,115.923346,,115923346,115923326,-20,28.649645,28649633,,28649645,-12,1,0,0,0,0,2018-08-04 23:38:49,0,0,0,5872,5872,0,,2018,8,4,23,38,49
30211,AA00004,AAA9101004,227,115.923326,,115923326,115923313,-13,28.649633,28649628,,28649633,-5,1,0,0,0,0,2018-08-04 23:38:50,0,0,0,5872,5872,0,,2018,8,4,23,38,50
30212,AA00004,AAA9101004,227,115.923313,,115923313,115923298,-15,28.649628,28649620,,28649628,-8,1,0,0,0,0,2018-08-04 23:38:51,0,0,0,5872,5872,0,,2018,8,4,23,38,51
30213,AA00004,AAA9101004,227,115.923298,,115923298,115923290,-8,28.64962,28649620,,28649620,0,1,0,0,0,0,2018-08-04 23:38:52,0,0,0,5872,5872,0,,2018,8,4,23,38,52
30214,AA00004,AAA9101004,227,115.92329,,115923290,115923290,0,28.64962,28649620,,28649620,0,1,0,0,0,0,2018-08-04 23:38:53,0,0,0,5872,5872,0,,2018,8,4,23,38,53
30215,AA00004,AAA9101004,227,115.92329,,115923290,115923290,0,28.64962,28649620,,28649620,0,1,0,0,0,0,2018-08-04 23:38:54,0,0,0,5872,5872,0,,2018,8,4,23,38,54
30216,AA00004,AAA9101004,227,115.92329,,115923290,115923290,0,28.64962,28649620,,28649620,0,1,0,0,0,0,2018-08-04 23:38:55,0,0,0,5872,5872,0,,2018,8,4,23,38,55
30217,AA00004,AAA9101004,227,115.92329,,115923290,115923285,-5,28.64962,28649618,,28649620,-2,1,0,0,0,0,2018-08-04 23:38:56,0,0,0,5872,5872,0,,2018,8,4,23,38,56
30218,AA00004,AAA9101004,227,115.923285,,115923285,115923273,-12,28.649618,28649611,,28649618,-7,1,0,0,0,0,2018-08-04 23:38:57,0,0,0,5872,5872,0,,2018,8,4,23,38,57
30219,AA00004,AAA9101004,242,115.923273,,115923273,115923263,-10,28.649611,28649606,,28649611,-5,1,0,0,0,0,2018-08-04 23:38:58,0,0,0,5872,5872,0,,2018,8,4,23,38,58
30220,AA00004,AAA9101004,231,115.923263,,115923263,115923246,-17,28.649606,28649600,,28649606,-6,1,0,0,0,0,2018-08-04 23:38:59,0,0,0,5872,5872,0,,2018,8,4,23,38,59
30221,AA00004,AAA9101004,241,115.923246,,115923246,115923228,-18,28.6496,28649591,,28649600,-9,1,0,0,0,0,2018-08-04 23:39:00,0,0,0,5872,5872,0,,2018,8,4,23,39,0
30222,AA00004,AAA9101004,242,115.923228,,115923228,115923210,-18,28.649591,28649585,,28649591,-6,1,0,0,0,0,2018-08-04 23:39:01,0,0,0,5872,5872,0,,2018,8,4,23,39,1
30223,AA00004,AAA9101004,236,115.92321,,115923210,115923188,-22,28.649585,28649578,,28649585,-7,1,0,0,0,0,2018-08-04 23:39:02,0,0,0,5872,5872,0,,2018,8,4,23,39,2
30224,AA00004,AAA9101004,249,115.923188,,115923188,115923165,-23,28.649578,28649573,,28649578,-5,1,0,0,0,0,2018-08-04 23:39:03,0,0,0,5872,5872,0,,2018,8,4,23,39,3
30225,AA00004,AAA9101004,248,115.923165,,115923165,115923140,-25,28.649573,28649568,,28649573,-5,1,0,0,0,0,2018-08-04 23:39:04,0,10,10,5872,5872,0,,2018,8,4,23,39,4
30226,AA00004,AAA9101004,249,115.92314,,115923140,115923113,-27,28.649568,28649565,,28649568,-3,1,0,0,0,0,2018-08-04 23:39:05,10,0,-10,5872,5872,0,,2018,8,4,23,39,5
30227,AA00004,AAA9101004,248,115.923113,,115923113,115923086,-27,28.649565,28649555,,28649565,-10,1,0,0,0,0,2018-08-04 23:39:06,0,10,10,5872,5872,0,,2018,8,4,23,39,6
30228,AA00004,AAA9101004,253,115.923086,,115923086,115923056,-30,28.649555,28649546,,28649555,-9,1,0,0,0,0,2018-08-04 23:39:07,10,10,0,5872,5872,0,,2018,8,4,23,39,7
30229,AA00004,AAA9101004,253,115.923056,,115923056,115923030,-26,28.649546,28649533,,28649546,-13,1,0,0,0,0,2018-08-04 23:39:08,10,0,-10,5872,5872,0,,2018,8,4,23,39,8
30230,AA00004,AAA9101004,247,115.92303,,115923030,115923001,-29,28.649533,28649526,,28649533,-7,1,0,0,0,0,2018-08-04 23:39:09,0,11,11,5872,5872,0,,2018,8,4,23,39,9
30231,AA00004,AAA9101004,254,115.923001,,115923001,115922968,-33,28.649526,28649510,,28649526,-16,1,0,0,0,0,2018-08-04 23:39:10,11,14,3,5872,5872,0,,2018,8,4,23,39,10
30232,AA00004,AAA9101004,242,115.922968,,115922968,115922928,-40,28.64951,28649503,,28649510,-7,1,0,0,0,0,2018-08-04 23:39:11,14,13,-1,5872,5872,0,,2018,8,4,23,39,11
30233,AA00004,AAA9101004,261,115.922928,,115922928,115922906,-22,28.649503,28649496,,28649503,-7,1,0,0,0,0,2018-08-04 23:39:12,13,0,-13,5872,5872,0,,2018,8,4,23,39,12
30234,AA00004,AAA9101004,260,115.922906,,115922906,115922866,-40,28.649496,28649485,,28649496,-11,1,0,0,0,0,2018-08-04 23:39:13,0,13,13,5872,5872,0,,2018,8,4,23,39,13
30235,AA00004,AAA9101004,257,115.922866,,115922866,115922830,-36,28.649485,28649466,,28649485,-19,1,0,0,0,0,2018-08-04 23:39:14,13,13,0,5872,5872,0,,2018,8,4,23,39,14
30236,AA00004,AAA9101004,250,115.92283,,115922830,115922796,-34,28.649466,28649458,,28649466,-8,1,0,0,0,0,2018-08-04 23:39:15,13,15,2,5872,5872,0,,2018,8,4,23,39,15
30237,AA00004,AAA9101004,248,115.922796,,115922796,115922760,-36,28.649458,28649443,,28649458,-15,1,0,0,0,0,2018-08-04 23:39:16,15,13,-2,5872,5872,0,,2018,8,4,23,39,16
30238,AA00004,AAA9101004,250,115.92276,,115922760,115922705,-55,28.649443,28649418,,28649443,-25,1,0,0,0,0,2018-08-04 23:39:17,13,14,1,5872,5872,0,,2018,8,4,23,39,17
30239,AA00004,AAA9101004,242,115.922705,,115922705,115922668,-37,28.649418,28649403,,28649418,-15,1,0,0,0,0,2018-08-04 23:39:18,14,12,-2,5872,5872,0,,2018,8,4,23,39,18
30240,AA00004,AAA9101004,246,115.922668,,115922668,115922638,-30,28.649403,28649390,,28649403,-13,1,0,0,0,0,2018-08-04 23:39:19,12,12,0,5872,5872,0,,2018,8,4,23,39,19
30241,AA00004,AAA9101004,244,115.922638,,115922638,115922605,-33,28.64939,28649376,,28649390,-14,1,0,0,0,0,2018-08-04 23:39:20,12,12,0,5872,5872,0,,2018,8,4,23,39,20
